## Microarray analysis of entry into quiescence (normalised data),,,,,,,,,,,,,,,,
## T: time after Nitrogen removal,,,,,,,,,,,,,,,,
## Expression ratio are normalised to time point zero and corrected for total RNA amount per cell ,,,,,,,,,,,,,,,,
Systematic.name,T0,T0.5,T1,T2,T3,T4,T6,T9,T12,T16,T20,T24,T48,T72,T96,T168
SPAC17G8.13c,1,0.8501583,0.95267606,0.5996053,0.42377573,0.26760235,0.21707068,0.17675881,0.15931603,0.15032297,0.15855066,0.15158331,0.16274619,0.16808198,0.14349566,0.10585563
SPCC1620.05,0.99999994,0.5810473,0.57644486,0.38582388,0.4009577,0.25084856,0.24680057,NA,0.18593131,0.16684581,0.18882169,0.1777973,0.17573777,0.16332948,0.14405683,0.13258316
SPBC244.02c,1,0.23083279,0.18423404,0.119854026,0.17544538,0.09405338,0.10521945,0.10030777,0.08064098,0.06248632,NA,0.08455939,0.09357321,0.088032275,0.071899265,0.069714546
SPCC1620.02,1,1.1705052,1.3499188,1.3308616,1.0290508,0.89058197,0.6821662,0.5070097,0.5494544,0.68742996,NA,0.5920259,0.40109617,0.36154562,0.27347806,0.20471914
SPCC1620.03,1,1.0013646,0.8621937,0.76388925,0.3887855,0.38367635,0.14654502,NA,0.13085496,0.2516052,0.1787508,0.16051061,0.06257242,0.04167211,0.040213224,0.015115332
SPCC1620.08,1,1.6297688,1.9660643,1.2196622,0.79092646,0.47001955,0.34766665,0.28608304,0.2404665,0.19117108,0.24427229,0.18453293,0.1335694,0.15198138,0.12561682,0.09887757
SPAC30D11.04c,1,0.6457932,0.7098014,0.6019498,0.45650947,0.31808197,0.2949747,NA,0.22102517,0.2037107,0.2418247,0.25945565,0.22714317,0.21867135,0.20391183,0.15764453
SPAC20G4.03c,1,1.7312335,2.7184558,1.0373696,0.8646937,0.39353234,0.326136,0.41605657,0.25710592,NA,0.21263203,0.20189707,0.18060341,0.17535374,NA,NA
SPCC1183.05c,1,0.87658226,0.68763137,0.42979914,0.24648224,0.17372109,0.12532659,NA,0.10567674,NA,NA,NA,NA,NA,NA,NA
SPAC29E6.04,1,0.9320771,0.38042316,0.3608164,0.37081096,0.2080381,0.19712035,0.1487691,0.13119,0.13200812,NA,0.16891672,0.160257,0.13236088,0.0866336,0.06999059
SPAC29E6.02,1,0.47658092,0.3676411,0.28483015,0.28433472,0.17960784,0.16171886,0.11787999,0.10129631,0.10181298,0.116477676,0.10262565,0.0816582,0.09248508,0.05075003,0.04075505
SPAC29E6.01,0.99999994,1.04769,1.2950143,1.0217526,0.74048215,0.4716894,0.5011938,0.4486355,0.3951597,0.40257883,0.45302087,0.38432753,0.35761586,0.38741702,0.30159086,0.31800228
SPAC29E6.08,0.99999994,1.2020358,1.617247,0.9751522,0.69086695,0.45441782,0.37494615,NA,0.25379312,0.21141696,0.25683802,0.23573668,0.1687139,0.15536566,0.13721985,0.13209967
SPAC29E6.07,1,0.76992756,1.0873058,0.46061188,0.30240977,0.20146985,0.20491767,0.2021012,0.15599142,0.17190933,0.22812615,0.15547214,0.20020638,0.18646744,0.1453237,0.11037581
SPAC5H10.12c,1,1.0915927,0.9705505,0.5055733,0.38962945,0.22976053,0.11707817,0.07920185,0.080635615,0.06799939,0.10140386,0.07779486,0.0413946,0.047189556,0.03848976,0.027701026
SPBC31F10.13c,1,0.7230501,0.5627792,0.4713927,0.43969268,0.3027527,0.289186,0.25941044,0.24807534,0.22867292,0.23269267,0.22972307,0.20591791,0.18890004,0.17171396,0.15716265
SPBPB2B2.09c,1,0.55374557,0.41147983,0.24263906,0.23203605,0.13422665,0.13761927,0.13444166,0.096231766,0.07579537,NA,0.100383416,0.099634364,0.064922646,0.08474388,0.07324485
SPAC30D11.01c,1,8.139778,4.9593086,3.261939,1.9539536,1.0921991,1.0968953,NA,0.8226054,0.6643885,0.6792398,0.5561416,0.5033791,0.4800942,0.48108348,0.25069126
SPAC20G4.06c,1,1.0194217,0.9116297,0.624929,0.56010294,0.29576743,0.24643596,0.20561801,0.16059047,0.125858,NA,0.13320017,0.120704725,0.11206947,0.10239423,0.08335241
SPBC244.01c,1,0.87345487,0.66427577,0.46435314,0.33646187,0.20292011,0.1854705,0.18985018,0.14646044,0.13210364,0.16362603,0.15845366,0.13630219,0.13954833,0.12157948,0.10485478
SPBC839.03c,1,0.7106843,0.62855685,0.39832786,0.29282233,0.1659722,0.1736286,0.15205866,0.12014766,NA,0.12448946,0.1162949,0.14684366,NA,0.12668356,NA
SPAC17G8.11c,1,0.77383465,0.64050454,0.44229367,0.3831618,0.20478232,0.14627677,0.11052354,0.11332819,NA,0.094178095,0.11897503,0.13153946,NA,NA,NA
SPAC1782.12c,1,0.9410705,0.97474664,1.0144764,0.80050975,0.3460008,0.34215578,NA,0.23507956,0.2299313,0.25166118,0.25565442,0.25209853,0.26934126,0.23667352,0.19078426
SPAC5H10.13c,1,0.7894637,0.90157664,0.50995374,0.49066204,0.28937596,0.23296666,0.17541161,0.15080301,0.12627926,0.15714918,0.13630195,0.0923722,0.095614396,0.08309672,0.09838502
SPAC30D11.02c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC29A10.17,1,0.998676,0.8440255,0.54815394,0.44365445,0.27066937,0.23133458,0.21353987,0.15862449,0.1620514,0.17513293,0.1527182,0.11974906,0.11095326,0.094736554,0.08321687
SPAC20G4.05c,1,0.83594203,0.8963963,0.8379765,0.6727373,0.40564355,0.40797803,0.44995657,0.33447114,0.32179657,0.33955735,0.37638944,0.4034809,0.4097123,0.37648648,0.35642704
SPBC29A10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC29A10.15,1,0.59861183,0.49821123,0.32919267,0.28665048,0.16155837,0.17621113,0.16072966,0.1283535,0.110273615,0.13744532,0.12317571,0.15132365,0.13139653,0.12764344,0.10160519
SPBC29A10.12,0.99999994,0.7765132,0.4778456,0.32174695,0.28363478,0.12853749,0.12407524,0.09630728,0.078932844,0.07088876,0.0856464,0.10198472,0.069509275,0.078421146,0.07071947,0.062308844
SPBC29A10.13,1,1.3688341,1.2703981,0.97899044,1.0631295,0.5850861,0.56571305,0.58204806,0.35506022,0.2850593,0.30984697,0.30172515,0.32925993,0.31487164,0.31614068,0.26310727
SPBC18E5.04,1,0.53731716,0.2469915,0.19517307,0.16004913,0.10602852,0.15435119,0.13092574,0.13045926,0.12406767,0.15749975,0.1439838,0.13929576,0.13593861,0.11804438,0.11445072
SPBC18E5.06,1,0.48977128,0.18174252,0.09482373,0.091187224,0.06385732,0.09696396,NA,0.07669103,0.079259485,0.09567574,0.09423364,0.0938832,0.088906944,0.07317494,0.07324958
SPBC3H7.08c,1,0.69191307,0.75414056,1.2129265,0.95031273,0.38373843,0.4052114,0.2931597,0.47090444,0.65656054,0.8679568,0.7426891,0.704378,1.1876605,0.9439379,1.0715572
SPBC18E5.01,1,0.9338642,0.91475713,0.5737801,0.42048588,0.2253825,0.2018772,0.17978771,0.13969754,0.112501934,0.15272398,0.14282994,0.1421505,0.12728456,0.11744517,0.107031584
SPAC22F3.06c,1,1.0025074,0.729864,0.399266,0.24657084,0.15308507,0.1416758,0.13934976,0.112923995,0.10315082,0.100812115,0.1114145,0.116606936,0.11050464,0.1018606,0.08424095
SPAC18B11.02c,0.99999994,0.38722092,0.27923137,0.15748258,0.17343284,0.106403336,0.10390429,NA,0.06600955,0.053364098,0.057229403,0.06657133,0.067162536,0.06087871,0.05937389,0.044031218
SPAC20G8.07c,1,0.8110048,0.61081135,0.39819402,0.3437257,0.19284217,0.14963488,NA,0.08068304,0.06772828,0.09799155,0.08741386,0.079225875,0.08144681,0.06653262,0.060261533
SPAC31A2.13c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC11E3.04c,1,0.88435286,0.65636283,0.6093423,0.60943174,0.35117456,0.33348197,0.34875578,0.23519978,0.21663618,0.23474936,0.2365842,0.25674307,0.22710522,0.21659885,0.18508011
SPBC3H7.07c,1,0.38966852,0.18566895,0.09049462,0.08987057,0.057561256,0.05570851,0.029263068,0.0333903,0.023962662,0.03660597,0.029959215,0.02527199,NA,0.01164411,NA
SPAC1071.11,0.99999994,0.7914551,0.634632,0.39241317,0.28081006,0.16352876,0.11901617,0.084129356,0.07373216,0.06064157,0.06478336,0.060363457,0.04480301,0.060420793,0.058847938,0.04642034
SPAC589.09,0.99999994,0.9010202,0.6450843,0.3184246,0.22136582,0.15309568,0.13257639,0.10204609,0.09533214,0.08550676,0.1113719,0.0936442,0.07524703,0.085630514,0.06709419,0.06970362
SPAC31A2.15c,1,0.67575806,0.5438567,0.47694582,0.46155843,0.21049446,0.25674477,0.14372715,0.15857103,NA,0.14101008,0.14398384,0.110652834,0.1255282,NA,0.102737606
SPAC1071.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC22F3.07c,1,0.9413905,0.6260407,0.4802085,0.45528942,0.24801788,0.20678675,0.1736687,0.12320241,0.10086897,0.14022039,0.12853517,0.12768617,0.11799485,0.10954239,0.08995122
SPBP35G2.03c,0.99999994,0.7400809,0.6683705,0.32969722,0.41634408,0.2730693,0.29680604,NA,0.23042731,0.19274576,0.20467597,0.21483383,0.23534875,0.18592124,0.221399,0.14191565
SPBC1271.15c,0.99999994,0.6694346,0.4557186,0.28723216,0.22765951,0.13694936,0.13152061,0.10560949,0.08895891,NA,0.11456719,0.07036799,0.051369794,NA,NA,NA
SPAC589.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC922.07c,1,2.779588,1.8686699,1.0075371,0.87980324,0.531897,0.5317895,0.49503025,0.50623393,0.504722,0.70255107,0.626859,0.59576446,0.6219022,0.6123832,0.51753217
SPAC589.12,1,1.0101849,0.72159255,0.48289606,0.39792767,0.23246744,0.23575588,0.18785304,0.16564298,0.16240036,0.20325436,0.17197663,0.17222574,0.16006406,0.14799313,0.14307018
SPAC20G8.08c,1,0.50383925,0.4324867,0.2563757,0.3031016,0.197544,0.16699171,0.13285407,0.13549395,0.13269447,0.1567289,0.13472727,0.13564584,0.1088558,0.1002224,0.07945669
SPBC13E7.03c,1,0.88042796,0.7159467,0.42333853,0.37386286,0.20379664,0.22501896,0.15181966,0.14869444,0.12445352,0.13125248,0.14184488,0.11082331,0.09007996,0.10171241,0.09916437
SPAC1071.08,1,0.11925027,0.025871001,0.03191849,0.093886964,0.029464973,0.06287139,NA,0.05012444,0.050795667,0.064635575,0.0711038,0.07141895,0.07028126,0.05858047,0.063343294
SPAC1071.06,1,0.6559614,0.5125283,0.3443103,0.26025194,0.16913828,0.13311705,0.08414295,0.0769819,0.07735098,0.082918465,0.07760619,0.06058573,0.05445987,0.0484589,0.037344992
SPAC1071.05,1,0.55428165,0.4231505,0.23857453,0.17897154,0.11327092,0.06576116,0.063794985,0.04973003,NA,0.049724337,0.06378618,0.024802314,NA,NA,NA
SPAC1071.02,0.99999994,0.8202202,0.68769586,0.4062576,0.3998235,0.23322088,0.25747514,0.23210463,0.18714638,0.15818444,0.21464486,0.18156488,0.20812282,0.19861427,0.14883731,0.13582537
SPAC17H9.19c,1,2.8998382,2.2989242,0.28164354,0.55393696,0.30722597,0.15399711,0.14088735,0.11607963,0.08497533,0.098515764,0.08077523,0.061711706,0.06547336,0.039987992,0.037908103
SPAC20G8.09c,1,0.26292747,0.23408085,0.2388376,0.20982595,0.16156936,0.20980766,0.19695698,0.16809916,0.16706704,0.18278359,0.21178846,0.23663315,0.21338558,0.2214995,0.14033617
SPAC11E3.02c,1,1.4425701,1.3668702,0.87660456,0.60888946,0.37113756,0.40883663,0.41321468,0.33380818,0.29554462,0.40813988,0.34672827,0.3680739,0.39290705,0.37560138,0.3356083
SPAC23H4.10c,1,0.6351957,0.3193555,0.29304805,0.25829118,0.14450324,0.12734927,0.08169808,0.06001366,0.045029394,0.053020377,0.050278578,0.05726807,0.05473784,0.05048056,0.045782886
SPAC31A2.11c,1,0.79656047,0.7188009,0.5289304,0.33205515,0.19298893,0.20352995,NA,0.1530216,NA,0.17796627,0.13356447,NA,NA,NA,NA
SPBC18E5.13,1,0.62059045,0.5393647,0.3447877,0.28349912,0.13203534,NA,NA,0.0924266,NA,0.074984625,0.08435402,0.09357234,NA,NA,NA
SPBC18E5.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC18E5.15,1,1.120891,1.3383307,0.40088353,0.4096557,0.22061586,0.2013457,NA,0.16426557,0.14310335,NA,0.17838645,0.25301155,0.21627857,0.20203705,0.15471484
SPAC22F3.05c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC18B11.03c,1,0.6331928,0.62535095,0.36866277,0.33331394,0.22452857,0.16734616,0.13399966,0.117323846,NA,0.112535626,0.11049382,0.10859908,0.10018707,NA,0.077550545
SPAC922.05c,1,1.494861,1.897852,0.9394148,0.7779847,0.47151145,0.4985348,0.42781413,0.35378549,0.2921863,0.42505595,0.33336276,0.3410862,0.3268149,0.35030535,0.2665673
SPAC11E3.01c,1,0.7646882,0.61094904,0.44785884,0.38987195,0.26201373,0.27437454,0.25218636,0.19857536,0.19856541,0.17905353,0.23208028,0.27988884,0.23293467,0.23592171,0.19901311
SPBC18E5.07,1,1.5561624,0.79939365,0.6586247,0.45800486,0.2719855,0.20733868,0.16420157,0.14241491,0.13609377,0.13871443,0.12077885,0.1013383,0.11208153,0.09753809,0.09064119
SPBC18E5.08,1,0.7078356,NA,NA,0.2614904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC17H9.18c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC1687.20c,1,0.59279084,0.5115534,0.3326434,NA,0.2272397,0.15738441,0.13120411,0.12528917,NA,NA,0.103076674,0.04961835,NA,NA,NA
SPBP35G2.06c,1,1.0056976,1.3394802,0.53113866,0.47171658,0.2837599,0.21924466,0.2768016,0.20431478,0.19554192,NA,0.22717139,0.26198184,0.25255308,0.22377054,0.1493993
SPBC17G9.09,1,0.49126014,0.28038478,0.17353612,0.14836684,0.105683036,0.1082983,0.067312375,0.05440299,0.047050722,0.065826505,0.06554796,0.06922299,0.065049954,0.05551611,0.041265514
SPBC337.12,1,1.1724842,1.1658976,1.1260966,0.9262177,0.5634298,0.6491541,0.5598647,0.5082969,0.5040436,0.5610037,0.51184297,0.53345466,0.5890411,0.54227483,0.43552542
SPAC17H9.17c,1,0.55451304,0.48273847,0.34347716,0.36399046,0.21491675,0.23719762,0.2315887,0.16780105,NA,0.17506254,0.18887194,0.2127563,0.18756416,0.18747447,0.20057519
SPBC337.11,1,0.73066556,0.5895127,0.5598833,0.41453636,0.25236854,0.25336367,NA,0.16551377,NA,NA,NA,NA,NA,NA,NA
SPCC320.07c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC337.16,1,0.9253861,0.4934557,0.22630316,0.17070544,0.09816412,0.07422434,0.07677399,0.053464256,0.047799915,NA,0.054098554,0.06613647,0.06097554,0.05643064,0.051108524
SPBC17G9.10,1,0.5417761,0.15816943,0.11672379,0.12479373,0.08112775,0.13376397,0.1240205,0.10825529,0.1079157,0.12839788,0.12993348,0.123610824,0.11367408,0.09773682,0.088860296
SPBC337.14,1,0.46569476,0.43083093,0.34559596,0.27675623,0.19650157,0.16408259,0.12593429,0.106876135,0.09987815,0.116015494,0.13210437,0.14861368,0.12966545,0.10505098,0.1259212
SPAC22F3.03c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC3H7.03c,1,1.0133766,0.80397046,0.8443917,0.61737543,0.3719046,0.37850174,0.35848498,0.29701447,0.27817476,NA,0.2965458,0.2722909,0.25159144,0.22232014,0.17962503
SPAC20G8.04c,1,0.6236393,0.762921,0.2876094,0.19412103,0.11972559,0.12249017,0.07217677,0.09386751,0.09899323,0.07787296,0.0943435,0.083437465,0.08123496,0.065504044,0.057737105
SPBC17G9.05,1,0.9547515,0.8419694,0.7203536,0.5377171,0.3094437,0.26067472,0.20152473,0.16548616,0.13271646,0.14568597,0.150839,0.15933879,0.13970725,0.12221016,0.14515539
SPBC17G9.07,0.99999994,0.39005497,0.14277959,0.10236462,0.09383789,0.05893946,0.08226899,0.08200306,0.08021798,0.07689699,0.09001141,0.0826894,0.085271254,0.083472185,0.069058836,0.07394988
SPBC337.09,1,0.8981835,0.42523998,0.37195003,0.31701362,0.23107685,0.15373272,0.13491946,0.094425954,0.07450264,0.08121102,0.08198736,0.06316832,0.05780235,0.049557403,0.039209217
SPBC337.03,1,0.7720934,0.6051362,0.3933387,0.26811802,0.17030098,0.1334419,0.09176594,0.09252546,0.082587875,0.087175995,0.08780331,0.079062104,0.06664335,0.04685815,0.040702682
SPBC337.04,1,0.95229983,1.112299,0.67654204,0.5404172,0.3186153,0.31560472,0.27547634,0.24588399,0.2278749,0.23991247,0.26468208,0.27099138,0.24452777,0.24193272,0.20608851
SPBP35G2.04c,0.99999994,0.63036656,0.54744816,0.38694054,0.35741252,0.21788417,0.1710453,NA,0.12346988,0.09718612,NA,0.12967034,0.099224135,0.12435911,NA,0.08548635
SPAC1687.22c,0.99999994,1.5945233,1.5304167,0.9887501,0.56171113,0.3422866,0.21452934,0.1902059,0.19735588,0.18856256,0.16967672,0.14593111,0.15478948,0.15834463,0.16278513,0.11181499
SPBC342.06c,0.99999994,0.54529077,0.31401482,0.20180032,NA,0.13180842,0.13084415,0.13906711,0.099950515,0.07287845,NA,0.1016378,0.09272684,0.09662748,0.06948267,0.0552678
SPAC22F8.11,1,0.396576,0.4651435,0.34374732,0.27776274,0.20111069,0.1809031,0.16372871,0.1563086,0.13743325,0.16745315,0.16264957,0.13569802,0.09640852,NA,NA
SPBC3H7.06c,1,0.99194217,0.9478569,0.72424775,0.48186323,0.3623188,0.2177821,NA,0.25693372,NA,0.28585476,0.2685769,NA,NA,NA,NA
SPBC887.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC31F10.10c,0.99999994,1.4434899,1.2132941,0.98366475,0.71274734,0.54165643,0.4780723,0.36495605,0.38319966,0.4051022,0.400001,0.39509755,0.28105783,0.22705713,0.2007501,0.15086234
SPAC22F8.08,1,0.76195455,0.72391117,0.49416584,0.40255472,0.23976997,0.19567835,0.15853289,0.13094966,0.11114629,0.1284503,0.12629971,0.12450946,0.120959595,0.109269604,0.09126746
SPAC22F8.09,1,0.26393765,0.24900755,0.19026832,0.20558916,0.12993738,0.14795883,0.13484472,0.10893208,0.08861609,0.10976694,0.12367936,0.11822559,0.11642062,0.09024798,0.09938776
SPBC13E7.08c,1,0.7086772,0.5559869,0.39848623,0.35147223,0.19610606,0.18752852,0.19690461,0.13400337,0.11702853,0.15435664,0.13232774,0.12760615,0.12508535,0.11368766,0.094568655
SPCC1442.05c,1,1.1765294,0.9925813,0.5792196,0.42963842,0.3071044,0.23343647,0.22523078,0.15625784,0.11977033,0.16444996,0.13339311,0.13372695,0.12170773,0.11121831,0.1077535
SPAC22F8.04,1,1.0732719,0.6696286,0.5752428,0.4492518,0.25011072,0.19690706,0.16656128,0.15315036,0.14040218,0.151859,0.13197146,0.1092066,0.10297914,0.10557362,0.0908984
SPAC20G8.05c,0.99999994,2.3833265,0.42288372,0.48390475,0.4305558,0.24761133,0.20825008,0.20528716,0.12754554,0.09364221,0.0998078,0.09208213,0.08196334,0.07298123,0.05920254,0.04571657
SPAC22F8.06,0.99999994,0.958277,0.6648319,0.49831855,0.4455415,0.24179974,0.19435892,0.19655316,0.117492415,0.096552774,0.122159906,0.11405621,0.13853976,0.1280025,0.11367633,0.0852073
SPCC1682.09c,1,1.2169423,0.78234625,0.43249598,0.2652076,0.25202778,0.20365126,0.15553872,0.1530095,0.15696415,0.17685628,0.14657421,0.08991879,0.089787625,NA,NA
SPAC22F8.05,1,6.685647,7.6008873,6.6176643,2.4324486,1.0786036,1.1012391,0.94402903,0.6707939,0.61147726,NA,0.6146275,0.52266055,0.66798854,0.55502325,0.3297976
SPAC18B11.08c,1,0.5278253,0.4141514,0.28298375,0.29666448,0.1664208,0.1648261,0.14827305,0.09947742,0.0842921,0.100388534,0.09600874,0.12949745,0.11707125,0.11229433,0.09907561
SPBC887.17,0.99999994,1.1574394,2.2705708,1.8350906,1.7917962,1.7536341,1.9249371,1.5690539,1.0616204,1.0437263,NA,0.80734426,0.64130163,0.5477344,0.5636121,0.3599147
SPBC887.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBP35G2.05c,0.99999994,0.8328041,0.78673327,0.48536512,NA,0.35852432,0.35536328,0.29277363,0.25416747,0.2217652,0.27162892,0.22980389,0.18960463,0.18510132,0.18099982,0.14611691
SPBC887.19,1,0.48528093,0.59304,0.39746007,NA,0.2390705,0.19828974,0.12031543,0.12114341,0.18475154,0.09982129,0.15555923,0.095406465,NA,NA,NA
SPBC887.12,1,0.9830999,0.8688295,0.5253101,0.3630507,0.21983662,0.20378047,0.16237333,0.14326398,0.15681632,0.16200903,0.1555682,0.15345658,0.15839317,0.13086015,0.0993243
SPAC1687.23c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC887.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC31F10.11c,1,0.7081116,0.92361873,0.5518739,0.5800885,0.36433885,0.33510193,0.3277375,0.2764396,0.25162393,0.29567724,0.28790137,0.27223337,0.24063851,0.24656679,0.20487867
SPBC887.10,1,1.1653683,1.0843024,0.52125335,0.44617328,0.26285216,0.20986535,0.18642046,0.17438139,0.12412114,0.18793045,0.15830012,0.12100955,0.13122495,0.08399383,0.098067716
SPBC3H7.05c,0.99999994,0.5919704,0.5301402,0.28093338,0.27290928,0.17004219,0.21908632,0.22664435,0.26795682,NA,0.30746624,0.2459286,0.23001298,0.2219946,NA,0.15200284
SPCC1442.04c,1,1.0465941,1.212955,0.984272,0.8212798,0.5908944,0.62386835,0.5206078,0.47524044,0.48173004,0.43840474,0.4727508,0.40201622,0.3775772,0.35396174,0.34070092
SPCC1682.08c,1,1.2221156,0.8460672,0.29124826,0.3424084,0.23041303,0.32151723,0.27896193,0.22703789,0.17302573,0.23581976,0.21325201,0.25587845,0.23662843,0.21955009,0.20187126
SPAC17H9.14c,1,0.7572005,0.61838603,0.48387194,0.3645768,0.20999682,0.18783048,0.1707962,0.1349794,0.114040844,0.1438366,0.12950693,0.1562424,0.14558654,0.1410983,0.12346982
SPCC320.04c,0.99999994,0.7595896,0.75386393,0.5316767,0.3823958,0.25020698,0.19378588,0.20089729,0.1715155,0.18409365,0.20276836,0.16308777,0.2045463,0.16005416,0.1512266,0.12611619
SPAC18B11.07c,1,0.79025126,0.6598238,0.57327217,0.4443613,0.28923252,0.24461281,0.21921586,0.18206245,0.17287809,0.19470073,0.19364141,0.19262478,0.16628827,0.14461024,0.12719968
SPAC27E2.14,1,0.5954217,0.3966518,0.28062004,0.32090333,0.21815954,0.20352198,0.19120651,0.15991896,0.14617896,NA,0.18700656,0.18352258,0.18422824,0.16140515,0.1553308
SPBC1861.05,0.99999994,1.2554477,6.920091,0.7714758,0.5608961,0.50065184,0.33387867,0.22819094,0.31152317,0.33935827,0.33319137,0.31215864,0.15731026,0.13043137,0.112028785,0.1168351
SPBC1861.03,1,0.57658136,0.48841035,0.32614025,0.22162071,0.1503304,0.1346825,0.0935959,0.08806269,0.091980696,0.11330598,0.09377464,0.109812535,NA,NA,0.08405469
SPBC28E12.05,1,0.35259384,0.4334577,0.31560406,0.26772866,0.17812791,0.18739937,0.17413516,0.14297774,0.12800701,0.15005487,0.13394588,0.14909182,0.1352867,0.12784831,0.106980406
SPBC1861.02,1,0.747576,0.78172463,0.66539866,0.44675824,0.2953719,0.28948906,0.31292963,0.27401114,0.23233947,0.28550163,0.30499604,0.36925,0.34766397,0.31202546,0.24641666
SPBC28E12.04,1,0.34026733,0.30924708,0.26428947,NA,0.15793715,0.12802032,0.09865803,0.07897546,0.08119933,NA,0.08597085,0.06345336,0.053569563,0.037232317,0.04043471
SPBC1861.09,1,0.8564892,0.77877176,0.3937965,0.3074189,0.17841236,0.17611758,0.16298918,0.15872666,0.12479245,0.12840092,0.12502766,0.18128745,0.16125602,0.15482953,0.10514853
SPBC1861.07,1,0.56746554,NA,NA,0.33787745,0.21252485,NA,NA,0.13040385,NA,NA,NA,NA,NA,NA,NA
SPCC1682.03c,1,0.9699408,0.6027574,0.5930361,0.44905087,0.24571258,0.26638913,0.21774498,0.19242762,0.17690185,0.1919124,0.1686752,0.1400551,0.12809812,0.10822603,0.099665605
SPBC887.01,1,0.4379061,0.32177117,0.25535208,0.20396581,0.12834695,0.12764531,0.116466016,0.08209277,0.0899838,0.08344479,0.085370235,0.10090224,0.0920609,0.08822299,0.07163057
SPBC887.02,1,0.74536854,0.5426318,0.41680777,0.34296173,0.2290455,0.1206479,0.07771685,0.11981732,0.14787629,0.10259072,0.12458201,0.10450694,0.08481513,0.04133171,0.029067874
SPBC19C7.07c,1,0.4500799,0.4688869,0.281986,0.25728348,0.16059655,0.14588617,0.12021001,0.11297096,0.09826387,0.10623659,0.12126724,0.10875219,0.093033984,0.07709876,0.075946644
SPBC28E12.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC28E12.03,1,0.76749176,0.5175543,0.28430438,0.2589269,0.22665416,0.12702069,0.10529599,0.12502319,0.1253222,0.11422681,0.134658,0.103012554,0.08770205,0.08762104,0.06321784
SPBC887.07,1,0.5648724,0.60074645,0.54581237,0.4138231,0.24333611,0.22557126,0.17508915,0.14603543,0.1431086,NA,0.18017118,0.22272216,0.19818884,0.18254603,0.167755
SPBC887.08,1,0.40776056,0.37325093,0.23844755,0.24344997,0.15315595,0.17600426,0.17685819,0.1455893,0.14751521,0.1938764,0.19985215,0.18756166,0.19335073,0.16609856,0.16154054
SPAC18B11.09c,1,1.377304,1.5025978,1.659303,1.3333776,0.8145521,0.98982155,1.137722,0.9050433,1.2416264,1.1381241,1.2900978,1.6167423,1.52426,1.5333695,1.3869473
